customer_id,gender,age_group,tenure,contract_type,payment_method,monthly_charges,total_charges,internet_service,support_tickets,churn_status,churn_reason,tenure_group,monthly_revenue_loss,annual_revenue_loss,customer_lifetime_value
CUST-00140,Male,55-64,18,Month-to-month,Electronic check,43.58,789.6,DSL,0,Stayed,Not churned,13-24 months,0.0,0.0,789.6
CUST-01329,Male,35-44,26,Month-to-month,Bank transfer,59.47,1559.34,Fiber optic,1,Stayed,Not churned,25-48 months,0.0,0.0,1559.34
CUST-01377,Female,35-44,17,Month-to-month,Electronic check,69.71,1134.43,DSL,0,Churned,Competitor offer,13-24 months,69.71,836.52,1134.43
CUST-00225,Female,45-54,29,Month-to-month,Credit card,79.24,2312.0,Fiber optic,0,Stayed,Not churned,25-48 months,0.0,0.0,2312.0
CUST-00600,Female,35-44,32,One year,Credit card,59.6,1920.23,DSL,0,Stayed,Not churned,25-48 months,0.0,0.0,1920.23
CUST-00410,Female,25-34,12,Month-to-month,Bank transfer,38.6,520.13,,2,Stayed,Not churned,7-12 months,0.0,0.0,520.13
CUST-00326,Male,35-44,19,One year,Credit card,101.56,1940.04,Fiber optic,2,Stayed,Not churned,13-24 months,0.0,0.0,1940.04
CUST-00300,Female,18-24,51,Two year,Electronic check,49.0,2519.2,Fiber optic,1,Stayed,Not churned,49+ months,0.0,0.0,2519.2
CUST-00905,Female,45-54,58,Two year,Bank transfer,72.26,4181.27,Fiber optic,1,Stayed,Not churned,49+ months,0.0,0.0,4181.27
CUST-00931,Female,45-54,64,Two year,Bank transfer,70.16,4508.04,Fiber optic,0,Stayed,Not churned,49+ months,0.0,0.0,4508.04
CUST-01189,Female,35-44,10,One year,Credit card,54.87,558.81,DSL,0,Stayed,Not churned,7-12 months,0.0,0.0,558.81
CUST-01410,Male,25-34,59,One year,Credit card,57.37,3425.88,DSL,1,Stayed,Not churned,49+ months,0.0,0.0,3425.88
CUST-00967,Male,35-44,21,Month-to-month,Electronic check,50.92,1125.63,DSL,0,Churned,Price too high,13-24 months,50.92,611.04,1125.63
CUST-01008,Male,35-44,23,Month-to-month,Credit card,76.55,1809.17,Fiber optic,0,Stayed,Not churned,13-24 months,0.0,0.0,1809.17
CUST-00574,Male,55-64,46,Two year,Credit card,18.99,912.81,,2,Stayed,Not churned,25-48 months,0.0,0.0,912.81
CUST-00504,Male,25-34,11,Month-to-month,Bank transfer,86.61,968.82,Fiber optic,0,Churned,Temporary need ended,7-12 months,86.61,1039.32,968.82
CUST-00825,Male,55-64,19,Month-to-month,Credit card,73.28,1335.53,Fiber optic,0,Churned,Competitor offer,13-24 months,73.28,879.36,1335.53
CUST-00004,Male,35-44,20,One year,Credit card,81.7,1643.74,DSL,1,Stayed,Not churned,13-24 months,0.0,0.0,1643.74
CUST-00778,Male,35-44,36,One year,Bank transfer,54.82,1966.62,Fiber optic,1,Stayed,Not churned,25-48 months,0.0,0.0,1966.62
CUST-00468,Male,35-44,41,One year,Electronic check,78.85,3236.98,Fiber optic,0,Stayed,Not churned,25-48 months,0.0,0.0,3236.98
CUST-00322,Male,25-34,8,Month-to-month,Credit card,48.08,340.4,DSL,2,Stayed,Not churned,7-12 months,0.0,0.0,340.4
CUST-00006,Female,35-44,21,Two year,Credit card,25.91,573.29,,1,Stayed,Not churned,13-24 months,0.0,0.0,573.29
CUST-00994,Male,35-44,19,Month-to-month,Credit card,66.24,1219.25,Fiber optic,1,Stayed,Not churned,13-24 months,0.0,0.0,1219.25
CUST-00548,Male,45-54,23,Month-to-month,Bank transfer,59.83,1361.69,DSL,2,Churned,Price too high,13-24 months,59.83,717.96,1361.69
CUST-00765,Female,45-54,18,Month-to-month,Mailed check,48.81,851.25,DSL,1,Churned,Price too high,13-24 months,48.81,585.72,851.25
CUST-00040,Female,35-44,7,Month-to-month,Credit card,41.55,265.74,DSL,0,Stayed,Not churned,7-12 months,0.0,0.0,265.74
CUST-00543,Female,35-44,31,Month-to-month,Credit card,18.99,602.4,,0,Churned,Price too high,25-48 months,18.99,227.88,602.4
CUST-00243,Male,45-54,37,One year,Credit card,59.71,2189.84,DSL,2,Stayed,Not churned,25-48 months,0.0,0.0,2189.84
CUST-00137,Male,35-44,31,One year,Credit card,45.44,1424.77,Fiber optic,0,Stayed,Not churned,25-48 months,0.0,0.0,1424.77
CUST-01203,Female,25-34,17,Month-to-month,Bank transfer,67.72,1181.5,DSL,1,Stayed,Not churned,13-24 months,0.0,0.0,1181.5
CUST-00616,Male,25-34,18,Month-to-month,Electronic check,52.06,913.97,DSL,1,Stayed,Not churned,13-24 months,0.0,0.0,913.97
CUST-01122,Male,55-64,6,Month-to-month,Mailed check,72.53,400.66,Fiber optic,0,Stayed,Not churned,0-6 months,0.0,0.0,400.66
CUST-01103,Male,45-54,58,One year,Credit card,37.64,2153.74,,1,Stayed,Not churned,49+ months,0.0,0.0,2153.74
CUST-01486,Female,65+,65,One year,Credit card,50.74,3320.69,DSL,0,Stayed,Not churned,49+ months,0.0,0.0,3320.69
CUST-01385,Male,18-24,63,Two year,Bank transfer,52.68,3339.81,DSL,2,Stayed,Not churned,49+ months,0.0,0.0,3339.81
CUST-00582,Male,18-24,54,Two year,Credit card,18.99,1086.15,,2,Stayed,Not churned,49+ months,0.0,0.0,1086.15
CUST-01495,Male,25-34,30,One year,Credit card,57.74,1749.71,DSL,1,Stayed,Not churned,25-48 months,0.0,0.0,1749.71
CUST-00807,Male,18-24,15,Month-to-month,Bank transfer,51.44,771.6,DSL,0,Stayed,Not churned,13-24 months,0.0,0.0,771.6
CUST-01408,Male,25-34,26,Month-to-month,Electronic check,18.99,493.92,,0,Stayed,Not churned,25-48 months,0.0,0.0,493.92
CUST-00377,Male,45-54,39,One year,Bank transfer,79.17,3072.78,DSL,1,Stayed,Not churned,25-48 months,0.0,0.0,3072.78
CUST-00315,Male,18-24,1,Month-to-month,Electronic check,82.65,93.83,Fiber optic,1,Churned,Competitor offer,0-6 months,82.65,991.8,93.83
CUST-00443,Female,45-54,20,Month-to-month,Electronic check,58.58,1176.13,DSL,0,Churned,Competitor offer,13-24 months,58.58,702.96,1176.13
CUST-00320,Female,35-44,27,One year,Credit card,63.63,1773.76,Fiber optic,0,Stayed,Not churned,25-48 months,0.0,0.0,1773.76
CUST-01151,Male,25-34,16,Month-to-month,Electronic check,44.52,710.07,DSL,0,Stayed,Not churned,13-24 months,0.0,0.0,710.07
CUST-00812,Male,55-64,9,Month-to-month,Electronic check,80.13,745.15,Fiber optic,1,Stayed,Not churned,7-12 months,0.0,0.0,745.15
CUST-01147,Male,65+,1,Month-to-month,Credit card,61.81,61.81,DSL,2,Churned,Competitor offer,0-6 months,61.81,741.72,61.81
CUST-00425,Female,45-54,39,Two year,Credit card,72.24,2866.41,Fiber optic,1,Stayed,Not churned,25-48 months,0.0,0.0,2866.41
CUST-00554,Male,65+,7,Month-to-month,Credit card,94.13,629.65,Fiber optic,1,Stayed,Not churned,7-12 months,0.0,0.0,629.65
CUST-00595,Male,25-34,26,Month-to-month,Credit card,48.79,1314.83,DSL,0,Stayed,Not churned,25-48 months,0.0,0.0,1314.83
CUST-01253,Female,25-34,33,Month-to-month,Credit card,88.39,2947.48,Fiber optic,1,Churned,Competitor offer,25-48 months,88.39,1060.68,2947.48
CUST-00671,Female,45-54,14,Month-to-month,Bank transfer,94.64,1293.02,Fiber optic,0,Stayed,Not churned,13-24 months,0.0,0.0,1293.02
CUST-00788,Female,35-44,4,Month-to-month,Credit card,45.87,213.99,DSL,1,Churned,Temporary need ended,0-6 months,45.87,550.44,213.99
CUST-01235,Male,65+,19,Month-to-month,Electronic check,49.54,941.26,Fiber optic,4,Churned,Poor customer support,13-24 months,49.54,594.48,941.26
CUST-00680,Male,35-44,3,Month-to-month,Mailed check,68.33,207.26,DSL,1,Churned,Temporary need ended,0-6 months,68.33,819.96,207.26
CUST-00228,Female,65+,20,Month-to-month,Electronic check,18.99,319.68,,1,Churned,Competitor offer,13-24 months,18.99,227.88,319.68
CUST-01320,Female,35-44,11,Month-to-month,Bank transfer,29.57,388.91,,1,Stayed,Not churned,7-12 months,0.0,0.0,388.91
CUST-00904,Male,25-34,21,Month-to-month,Credit card,51.67,1114.85,DSL,0,Churned,Price too high,13-24 months,51.67,620.04,1114.85
CUST-01000,Female,35-44,6,Month-to-month,Electronic check,42.25,328.13,DSL,0,Stayed,Not churned,0-6 months,0.0,0.0,328.13
CUST-01179,Male,25-34,10,Month-to-month,Electronic check,87.76,830.83,Fiber optic,0,Churned,Price too high,7-12 months,87.76,1053.12,830.83
CUST-00067,Female,45-54,9,Month-to-month,Credit card,28.63,257.67,DSL,1,Stayed,Not churned,7-12 months,0.0,0.0,257.67
CUST-00394,Male,25-34,3,Month-to-month,Credit card,64.69,154.73,DSL,0,Churned,Price too high,0-6 months,64.69,776.28,154.73
CUST-00580,Female,45-54,24,Month-to-month,Bank transfer,47.28,1161.92,DSL,0,Stayed,Not churned,13-24 months,0.0,0.0,1161.92
CUST-01010,Female,55-64,20,Month-to-month,Bank transfer,59.91,1243.9,Fiber optic,0,Churned,Competitor offer,13-24 months,59.91,718.92,1243.9
CUST-00212,Male,18-24,44,One year,Bank transfer,59.7,2585.2,Fiber optic,0,Churned,Product dissatisfaction,25-48 months,59.7,716.4,2585.2
CUST-01175,Male,55-64,28,Two year,Mailed check,60.65,1745.12,Fiber optic,2,Stayed,Not churned,25-48 months,0.0,0.0,1745.12
CUST-00800,Male,35-44,45,One year,Credit card,52.49,2384.16,DSL,1,Stayed,Not churned,25-48 months,0.0,0.0,2384.16
CUST-00537,Male,25-34,6,Month-to-month,Electronic check,63.94,403.78,DSL,0,Churned,Temporary need ended,0-6 months,63.94,767.28,403.78
CUST-00850,Male,18-24,35,Month-to-month,Electronic check,58.85,2060.89,Fiber optic,0,Churned,Competitor offer,25-48 months,58.85,706.2,2060.89
CUST-00949,Male,18-24,9,Month-to-month,Bank transfer,32.93,164.86,,0,Stayed,Not churned,7-12 months,0.0,0.0,164.86
CUST-00086,Female,25-34,10,One year,Mailed check,86.71,858.94,Fiber optic,1,Stayed,Not churned,7-12 months,0.0,0.0,858.94
CUST-01369,Female,25-34,48,Month-to-month,Electronic check,61.47,2980.24,Fiber optic,3,Stayed,Not churned,25-48 months,0.0,0.0,2980.24
CUST-00273,Male,55-64,46,One year,Credit card,92.15,4240.53,Fiber optic,2,Stayed,Not churned,25-48 months,0.0,0.0,4240.53
CUST-01133,Female,18-24,14,One year,Credit card,58.7,880.69,DSL,1,Churned,Competitor offer,13-24 months,58.7,704.4,880.69
CUST-00866,Male,18-24,4,Month-to-month,Mailed check,85.56,333.74,Fiber optic,0,Stayed,Not churned,0-6 months,0.0,0.0,333.74
CUST-01463,Female,35-44,17,Two year,Bank transfer,28.17,496.54,,1,Stayed,Not churned,13-24 months,0.0,0.0,496.54
CUST-00631,Male,25-34,34,One year,Bank transfer,68.21,2339.96,Fiber optic,0,Stayed,Not churned,25-48 months,0.0,0.0,2339.96
CUST-01383,Male,25-34,39,One year,Bank transfer,22.13,895.15,,0,Stayed,Not churned,25-48 months,0.0,0.0,895.15
CUST-01419,Female,35-44,7,Month-to-month,Credit card,75.69,479.62,Fiber optic,1,Churned,Competitor offer,7-12 months,75.69,908.28,479.62
CUST-01281,Male,18-24,9,Month-to-month,Electronic check,37.88,362.94,DSL,0,Churned,Price too high,7-12 months,37.88,454.56,362.94
CUST-00274,Male,65+,1,Month-to-month,Electronic check,59.65,59.65,DSL,2,Stayed,Not churned,0-6 months,0.0,0.0,59.65
CUST-00758,Male,35-44,5,Month-to-month,Bank transfer,51.28,253.65,DSL,1,Stayed,Not churned,0-6 months,0.0,0.0,253.65
CUST-00363,Female,25-34,3,One year,Credit card,67.48,150.48,Fiber optic,0,Churned,Competitor offer,0-6 months,67.48,809.76,150.48
CUST-00623,Female,65+,13,Month-to-month,Credit card,40.9,531.7,DSL,1,Stayed,Not churned,13-24 months,0.0,0.0,531.7
CUST-00003,Male,18-24,33,Month-to-month,Credit card,33.84,1116.72,,0,Stayed,Not churned,25-48 months,0.0,0.0,1116.72
CUST-00007,Female,35-44,26,Two year,Electronic check,37.88,1009.49,DSL,0,Stayed,Not churned,25-48 months,0.0,0.0,1009.49
CUST-00312,Female,45-54,15,One year,Electronic check,41.6,645.24,DSL,1,Stayed,Not churned,13-24 months,0.0,0.0,645.24
CUST-00678,Female,45-54,7,Month-to-month,Credit card,83.9,555.24,Fiber optic,2,Stayed,Not churned,7-12 months,0.0,0.0,555.24
CUST-00666,Female,65+,19,Month-to-month,Mailed check,36.84,633.07,DSL,0,Churned,Competitor offer,13-24 months,36.84,442.08,633.07
CUST-00959,Female,35-44,22,Month-to-month,Mailed check,22.68,463.37,DSL,1,Churned,Temporary need ended,13-24 months,22.68,272.16,463.37
CUST-01498,Female,25-34,9,Month-to-month,Electronic check,38.42,346.33,DSL,0,Churned,Competitor offer,7-12 months,38.42,461.04,346.33
CUST-00216,Female,65+,1,Month-to-month,Credit card,46.68,46.68,DSL,4,Churned,Technical issues,0-6 months,46.68,560.16,46.68
CUST-01030,Male,65+,15,Month-to-month,Credit card,77.58,1165.49,Fiber optic,1,Stayed,Not churned,13-24 months,0.0,0.0,1165.49
CUST-00028,Male,25-34,32,One year,Mailed check,83.66,2681.81,Fiber optic,0,Stayed,Not churned,25-48 months,0.0,0.0,2681.81
CUST-01095,Female,25-34,14,Month-to-month,Bank transfer,69.26,965.69,Fiber optic,0,Stayed,Not churned,13-24 months,0.0,0.0,965.69
CUST-00900,Female,45-54,72,Two year,Electronic check,70.33,5090.27,Fiber optic,0,Stayed,Not churned,49+ months,0.0,0.0,5090.27
CUST-00692,Female,55-64,9,Month-to-month,Electronic check,73.63,674.37,Fiber optic,1,Churned,Temporary need ended,7-12 months,73.63,883.56,674.37
CUST-00639,Female,25-34,28,Month-to-month,Electronic check,74.76,2043.41,Fiber optic,1,Stayed,Not churned,25-48 months,0.0,0.0,2043.41
CUST-00768,Male,45-54,5,Month-to-month,Bank transfer,71.76,342.02,Fiber optic,0,Stayed,Not churned,0-6 months,0.0,0.0,342.02
CUST-00846,Female,45-54,39,One year,Bank transfer,67.24,2615.83,Fiber optic,1,Stayed,Not churned,25-48 months,0.0,0.0,2615.83
CUST-00625,Male,65+,29,Month-to-month,Mailed check,55.41,1606.64,DSL,0,Stayed,Not churned,25-48 months,0.0,0.0,1606.64
CUST-00869,Male,35-44,29,One year,Electronic check,61.55,1762.12,DSL,0,Stayed,Not churned,25-48 months,0.0,0.0,1762.12
CUST-00257,Male,65+,34,One year,Credit card,34.24,1199.92,DSL,0,Stayed,Not churned,25-48 months,0.0,0.0,1199.92
CUST-00026,Male,25-34,31,Month-to-month,Bank transfer,69.9,2185.61,Fiber optic,3,Stayed,Not churned,25-48 months,0.0,0.0,2185.61
CUST-00337,Male,25-34,27,Two year,Bank transfer,66.79,1856.96,Fiber optic,0,Stayed,Not churned,25-48 months,0.0,0.0,1856.96
CUST-00573,Female,25-34,36,Two year,Bank transfer,68.55,2474.3,Fiber optic,0,Stayed,Not churned,25-48 months,0.0,0.0,2474.3
CUST-00048,Male,35-44,8,Month-to-month,Electronic check,63.49,497.46,DSL,0,Churned,Price too high,7-12 months,63.49,761.88,497.46
CUST-00107,Female,18-24,2,One year,Electronic check,18.99,79.82,DSL,0,Churned,Product dissatisfaction,0-6 months,18.99,227.88,79.82
CUST-00350,Male,45-54,13,Month-to-month,Credit card,60.58,818.74,DSL,2,Stayed,Not churned,13-24 months,0.0,0.0,818.74
CUST-00056,Male,25-34,56,Two year,Bank transfer,37.64,2125.52,DSL,2,Stayed,Not churned,49+ months,0.0,0.0,2125.52
CUST-00827,Female,55-64,12,Month-to-month,Credit card,52.36,631.78,Fiber optic,0,Stayed,Not churned,7-12 months,0.0,0.0,631.78
CUST-00214,Female,35-44,44,One year,Electronic check,46.3,2022.69,Fiber optic,1,Stayed,Not churned,25-48 months,0.0,0.0,2022.69
CUST-00121,Male,35-44,1,Month-to-month,Electronic check,92.18,106.55,Fiber optic,0,Churned,Price too high,0-6 months,92.18,1106.16,106.55
CUST-00985,Male,35-44,47,Two year,Electronic check,43.49,2070.67,DSL,0,Stayed,Not churned,25-48 months,0.0,0.0,2070.67
CUST-00073,Female,45-54,13,Month-to-month,Credit card,85.68,1135.68,Fiber optic,1,Churned,Competitor offer,13-24 months,85.68,1028.16,1135.68
CUST-00837,Male,35-44,28,Two year,Bank transfer,64.18,1832.03,Fiber optic,4,Churned,Poor customer support,25-48 months,64.18,770.16,1832.03
CUST-00875,Female,45-54,2,Month-to-month,Bank transfer,51.59,113.11,DSL,1,Stayed,Not churned,0-6 months,0.0,0.0,113.11
CUST-00046,Male,35-44,30,One year,Electronic check,59.64,1803.79,DSL,0,Churned,Product dissatisfaction,25-48 months,59.64,715.68,1803.79
CUST-01346,Female,35-44,24,Month-to-month,Credit card,74.88,1801.8,Fiber optic,0,Churned,Temporary need ended,13-24 months,74.88,898.56,1801.8
CUST-00524,Male,18-24,3,Month-to-month,Electronic check,91.88,325.58,Fiber optic,1,Churned,Price too high,0-6 months,91.88,1102.56,325.58
CUST-00888,Female,45-54,16,One year,Mailed check,63.36,986.17,Fiber optic,0,Churned,Moved location,13-24 months,63.36,760.32,986.17
CUST-00809,Female,25-34,17,Month-to-month,Electronic check,32.55,550.5,Fiber optic,0,Stayed,Not churned,13-24 months,0.0,0.0,550.5
CUST-00883,Female,55-64,72,Two year,Credit card,59.55,4294.6,Fiber optic,2,Stayed,Not churned,49+ months,0.0,0.0,4294.6
CUST-00813,Female,35-44,27,Month-to-month,Mailed check,69.43,1867.36,Fiber optic,2,Churned,Temporary need ended,25-48 months,69.43,833.16,1867.36
CUST-00534,Male,65+,22,Month-to-month,Bank transfer,85.93,1837.15,Fiber optic,3,Stayed,Not churned,13-24 months,0.0,0.0,1837.15
CUST-01152,Male,35-44,4,Month-to-month,Electronic check,81.73,411.88,Fiber optic,2,Churned,Competitor offer,0-6 months,81.73,980.76,411.88
CUST-00604,Female,45-54,12,Month-to-month,Bank transfer,56.04,639.59,DSL,1,Stayed,Not churned,7-12 months,0.0,0.0,639.59
CUST-00466,Female,35-44,33,One year,Credit card,86.36,2845.97,Fiber optic,3,Stayed,Not churned,25-48 months,0.0,0.0,2845.97
CUST-01162,Female,55-64,17,Month-to-month,Credit card,87.38,1475.17,Fiber optic,0,Churned,Temporary need ended,13-24 months,87.38,1048.56,1475.17
CUST-01297,Female,18-24,23,Month-to-month,Credit card,69.18,1617.22,Fiber optic,1,Stayed,Not churned,13-24 months,0.0,0.0,1617.22
CUST-00821,Male,55-64,19,Month-to-month,Credit card,52.99,1023.38,DSL,3,Stayed,Not churned,13-24 months,0.0,0.0,1023.38
CUST-00968,Female,18-24,14,Month-to-month,Electronic check,66.66,947.45,Fiber optic,0,Stayed,Not churned,13-24 months,0.0,0.0,947.45
CUST-00061,Female,35-44,19,Month-to-month,Electronic check,69.65,1349.31,Fiber optic,0,Stayed,Not churned,13-24 months,0.0,0.0,1349.31
CUST-00906,Male,45-54,11,Month-to-month,Electronic check,86.13,946.1,Fiber optic,3,Churned,Competitor offer,7-12 months,86.13,1033.56,946.1
CUST-00093,Male,25-34,4,Month-to-month,Bank transfer,59.82,274.14,Fiber optic,1,Churned,Competitor offer,0-6 months,59.82,717.84,274.14
CUST-00667,Female,45-54,72,Two year,Credit card,40.28,2818.15,Fiber optic,1,Stayed,Not churned,49+ months,0.0,0.0,2818.15
CUST-00721,Male,45-54,18,Month-to-month,Credit card,36.59,693.68,DSL,1,Stayed,Not churned,13-24 months,0.0,0.0,693.68
CUST-00195,Female,35-44,20,Month-to-month,Unknown,46.61,955.78,DSL,1,Churned,Competitor offer,13-24 months,46.61,559.32,955.78
CUST-00281,Male,18-24,8,Month-to-month,Credit card,33.12,228.12,DSL,2,Churned,Price too high,7-12 months,33.12,397.44,228.12
CUST-00696,Male,35-44,13,Month-to-month,Electronic check,57.67,654.42,DSL,0,Stayed,Not churned,13-24 months,0.0,0.0,654.42
CUST-00360,Male,45-54,31,One year,Electronic check,39.58,1260.14,DSL,2,Churned,Product dissatisfaction,25-48 months,39.58,474.96,1260.14
CUST-00520,Female,45-54,14,Month-to-month,Electronic check,69.98,1000.53,Fiber optic,0,Stayed,Not churned,13-24 months,0.0,0.0,1000.53
CUST-01126,Male,65+,8,One year,Electronic check,66.29,583.0,DSL,0,Stayed,Not churned,7-12 months,0.0,0.0,583.0
CUST-00786,Male,25-34,17,Month-to-month,Electronic check,33.61,509.95,,0,Stayed,Not churned,13-24 months,0.0,0.0,509.95
CUST-00183,Male,45-54,1,Month-to-month,Mailed check,81.85,81.85,Fiber optic,0,Stayed,Not churned,0-6 months,0.0,0.0,81.85
CUST-01120,Female,25-34,38,One year,Credit card,48.55,1762.17,DSL,2,Stayed,Not churned,25-48 months,0.0,0.0,1762.17
CUST-00111,Female,55-64,46,One year,Bank transfer,22.4,984.17,,3,Stayed,Not churned,25-48 months,0.0,0.0,984.17
CUST-00043,Female,35-44,27,Month-to-month,Credit card,58.22,1509.9,Fiber optic,1,Stayed,Not churned,25-48 months,0.0,0.0,1509.9
CUST-01439,Female,65+,64,Two year,Credit card,52.39,3328.71,Fiber optic,0,Stayed,Not churned,49+ months,0.0,0.0,3328.71
CUST-00205,Male,35-44,15,One year,Bank transfer,58.15,921.11,Fiber optic,2,Churned,Competitor offer,13-24 months,58.15,697.8,921.11
CUST-00840,Male,35-44,11,One year,Credit card,29.19,304.76,,2,Stayed,Not churned,7-12 months,0.0,0.0,304.76
CUST-00053,Male,55-64,14,Month-to-month,Credit card,34.89,502.25,DSL,0,Stayed,Not churned,13-24 months,0.0,0.0,502.25
CUST-00546,Female,45-54,9,Month-to-month,Bank transfer,70.61,672.33,Fiber optic,1,Stayed,Not churned,7-12 months,0.0,0.0,672.33
CUST-01121,Male,45-54,42,Month-to-month,Credit card,24.42,1093.47,,1,Churned,Competitor offer,25-48 months,24.42,293.04,1093.47
CUST-00915,Male,35-44,26,Two year,Credit card,50.3,1321.11,Fiber optic,0,Stayed,Not churned,25-48 months,0.0,0.0,1321.11
CUST-00943,Male,45-54,8,Month-to-month,Credit card,23.45,239.08,DSL,1,Stayed,Not churned,7-12 months,0.0,0.0,239.08
CUST-00184,Male,55-64,5,Month-to-month,Credit card,18.99,115.53,,1,Churned,Price too high,0-6 months,18.99,227.88,115.53
CUST-00138,Male,25-34,42,One year,Electronic check,23.03,930.02,,1,Stayed,Not churned,25-48 months,0.0,0.0,930.02
CUST-01138,Female,45-54,16,Month-to-month,Electronic check,45.45,744.06,DSL,0,Stayed,Not churned,13-24 months,0.0,0.0,744.06
CUST-00081,Male,25-34,34,One year,Mailed check,89.42,3039.01,Fiber optic,2,Stayed,Not churned,25-48 months,0.0,0.0,3039.01
CUST-01230,Female,35-44,2,Month-to-month,Mailed check,71.11,154.82,Fiber optic,2,Stayed,Not churned,0-6 months,0.0,0.0,154.82
CUST-00106,Female,35-44,8,Month-to-month,Electronic check,83.84,639.08,Fiber optic,1,Churned,Price too high,7-12 months,83.84,1006.08,639.08
CUST-00542,Male,35-44,58,Two year,Bank transfer,40.26,2311.78,DSL,0,Stayed,Not churned,49+ months,0.0,0.0,2311.78
CUST-00755,Female,55-64,12,Month-to-month,Electronic check,85.55,996.51,Fiber optic,1,Churned,Competitor offer,7-12 months,85.55,1026.6,996.51
CUST-00481,Male,25-34,26,Month-to-month,Mailed check,57.96,1529.19,DSL,0,Stayed,Not churned,25-48 months,0.0,0.0,1529.19
CUST-00166,Male,55-64,44,Month-to-month,Electronic check,70.54,3062.04,DSL,0,Churned,Competitor offer,25-48 months,70.54,846.48,3062.04
