customer_id,gender,age_group,tenure,contract_type,payment_method,monthly_charges,total_charges,streaming_plan,support_tickets,churn_status,churn_reason,tenure_group,monthly_revenue_loss,annual_revenue_loss,customer_lifetime_value
CUST-00013,Male,65+,7,Month-to-month,Credit card,31.14,236.8,Mobile,1,Churned,Temporary need ended,7-12 months,31.14,373.68,236.8
CUST-00172,Female,55-64,4,Month-to-month,Electronic check,10.03,40.81,Standard,1,Churned,Competitor offer,0-6 months,10.03,120.36,40.81
CUST-00261,Male,35-44,37,Month-to-month,Bank transfer,14.81,615.12,Basic,2,Stayed,Not churned,25-48 months,0.0,0.0,615.12
CUST-00839,Male,25-34,64,Two year,Mailed check,7.99,518.71,Basic,0,Stayed,Not churned,49+ months,0.0,0.0,518.71
CUST-00880,Female,45-54,15,Month-to-month,Credit card,7.99,100.49,Basic,0,Stayed,Not churned,13-24 months,0.0,0.0,100.49
CUST-01472,Male,25-34,49,Two year,Credit card,23.09,1147.97,Basic,2,Stayed,Not churned,49+ months,0.0,0.0,1147.97
CUST-00139,Female,65+,9,Month-to-month,Electronic check,37.36,345.14,Standard,0,Stayed,Not churned,7-12 months,0.0,0.0,345.14
CUST-00550,Male,18-24,60,One year,Unknown,20.04,1201.18,Standard,1,Stayed,Not churned,49+ months,0.0,0.0,1201.18
CUST-01188,Female,35-44,29,One year,Mailed check,7.99,166.9,Standard,0,Stayed,Not churned,25-48 months,0.0,0.0,166.9
CUST-00865,Female,35-44,47,Month-to-month,Bank transfer,27.01,1333.87,Standard,1,Stayed,Not churned,25-48 months,0.0,0.0,1333.87
CUST-01023,Male,25-34,25,One year,Electronic check,18.34,474.73,Mobile,0,Stayed,Not churned,25-48 months,0.0,0.0,474.73
CUST-00559,Male,45-54,17,Month-to-month,Bank transfer,24.29,509.82,Premium,0,Churned,Temporary need ended,13-24 months,24.29,291.48,509.82
CUST-00140,Male,55-64,8,Month-to-month,Electronic check,39.99,288.98,Premium,0,Stayed,Not churned,7-12 months,0.0,0.0,288.98
CUST-01329,Male,35-44,25,Month-to-month,Bank transfer,27.31,717.61,Basic,2,Stayed,Not churned,25-48 months,0.0,0.0,717.61
CUST-01377,Female,35-44,28,Month-to-month,Electronic check,13.17,364.84,Standard,4,Churned,Technical issues,25-48 months,13.17,158.04,364.84
CUST-00225,Female,45-54,20,Month-to-month,Credit card,20.3,479.68,Basic,3,Stayed,Not churned,13-24 months,0.0,0.0,479.68
CUST-00600,Female,35-44,1,One year,Credit card,7.99,7.99,Standard,1,Stayed,Not churned,0-6 months,0.0,0.0,7.99
CUST-00410,Female,25-34,45,Month-to-month,Bank transfer,15.14,708.27,Mobile,1,Churned,Competitor offer,25-48 months,15.14,181.68,708.27
CUST-00326,Male,35-44,45,One year,Credit card,7.99,338.41,Basic,2,Stayed,Not churned,25-48 months,0.0,0.0,338.41
CUST-00300,Female,18-24,27,Two year,Electronic check,24.64,638.62,Standard,2,Churned,Competitor offer,25-48 months,24.64,295.68,638.62
CUST-00905,Female,45-54,50,Two year,Bank transfer,7.99,382.05,Basic,0,Stayed,Not churned,49+ months,0.0,0.0,382.05
CUST-00931,Female,45-54,48,Two year,Bank transfer,21.5,1079.95,Standard,1,Stayed,Not churned,25-48 months,0.0,0.0,1079.95
CUST-01189,Female,35-44,39,One year,Credit card,11.43,411.19,Standard,0,Stayed,Not churned,25-48 months,0.0,0.0,411.19
CUST-01410,Male,25-34,53,One year,Credit card,7.99,392.21,Standard,1,Stayed,Not churned,49+ months,0.0,0.0,392.21
CUST-00967,Male,35-44,25,Month-to-month,Electronic check,25.05,662.94,Premium,2,Churned,Price too high,25-48 months,25.05,300.6,662.94
CUST-01008,Male,35-44,15,Month-to-month,Credit card,23.15,354.7,Basic,1,Stayed,Not churned,13-24 months,0.0,0.0,354.7
CUST-00574,Male,55-64,57,Two year,Credit card,28.3,1601.48,Premium,3,Stayed,Not churned,49+ months,0.0,0.0,1601.48
CUST-00504,Male,25-34,6,Month-to-month,Bank transfer,22.27,157.58,Basic,0,Churned,Temporary need ended,0-6 months,22.27,267.24,157.58
CUST-00825,Male,55-64,19,Month-to-month,Credit card,14.77,223.84,Basic,0,Churned,Competitor offer,13-24 months,14.77,177.24,223.84
CUST-00004,Male,35-44,20,One year,Credit card,39.99,809.54,Standard,1,Stayed,Not churned,13-24 months,0.0,0.0,809.54
CUST-00778,Male,35-44,1,One year,Bank transfer,12.94,28.62,Standard,2,Churned,Product dissatisfaction,0-6 months,12.94,155.28,28.62
CUST-00468,Male,35-44,29,One year,Electronic check,17.09,482.96,Basic,3,Stayed,Not churned,25-48 months,0.0,0.0,482.96
CUST-00322,Male,25-34,13,Month-to-month,Credit card,12.51,139.86,Standard,3,Churned,Price too high,13-24 months,12.51,150.12,139.86
CUST-00006,Female,35-44,21,Two year,Credit card,7.99,196.97,Mobile,1,Stayed,Not churned,13-24 months,0.0,0.0,196.97
CUST-00994,Male,35-44,29,Month-to-month,Credit card,24.98,725.12,Basic,0,Stayed,Not churned,25-48 months,0.0,0.0,725.12
CUST-00548,Male,45-54,13,Month-to-month,Bank transfer,21.92,341.32,Standard,0,Stayed,Not churned,13-24 months,0.0,0.0,341.32
CUST-00765,Female,45-54,12,Month-to-month,Mailed check,35.37,410.88,Premium,1,Stayed,Not churned,7-12 months,0.0,0.0,410.88
CUST-00040,Female,35-44,35,Month-to-month,Credit card,39.99,1425.01,Premium,1,Churned,Price too high,25-48 months,39.99,479.88,1425.01
CUST-00543,Female,35-44,27,Month-to-month,Credit card,26.44,703.26,Mobile,1,Stayed,Not churned,25-48 months,0.0,0.0,703.26
CUST-00243,Male,45-54,17,One year,Credit card,25.95,429.36,Standard,1,Stayed,Not churned,13-24 months,0.0,0.0,429.36
CUST-00137,Male,35-44,30,One year,Credit card,35.51,1101.99,Standard,1,Stayed,Not churned,25-48 months,0.0,0.0,1101.99
CUST-01203,Female,25-34,9,Month-to-month,Bank transfer,39.14,373.91,Standard,2,Churned,Temporary need ended,7-12 months,39.14,469.68,373.91
CUST-00616,Male,25-34,20,Month-to-month,Electronic check,15.97,359.17,Premium,1,Stayed,Not churned,13-24 months,0.0,0.0,359.17
CUST-01122,Male,55-64,3,Month-to-month,Mailed check,9.2,45.47,Basic,4,Churned,Poor customer support,0-6 months,9.2,110.4,45.47
CUST-01103,Male,45-54,22,One year,Credit card,7.99,232.23,Mobile,1,Stayed,Not churned,13-24 months,0.0,0.0,232.23
CUST-01486,Female,65+,39,One year,Credit card,24.56,947.9,Premium,2,Stayed,Not churned,25-48 months,0.0,0.0,947.9
CUST-01385,Male,18-24,52,Two year,Bank transfer,23.87,1248.36,Premium,3,Stayed,Not churned,49+ months,0.0,0.0,1248.36
CUST-00582,Male,18-24,56,Two year,Credit card,9.57,522.15,Mobile,0,Churned,Product dissatisfaction,49+ months,9.57,114.84,522.15
CUST-01495,Male,25-34,33,One year,Credit card,11.73,405.84,Premium,1,Churned,Moved location,25-48 months,11.73,140.76,405.84
CUST-00807,Male,18-24,34,Month-to-month,Bank transfer,33.45,1093.13,Premium,2,Stayed,Not churned,25-48 months,0.0,0.0,1093.13
CUST-01408,Male,25-34,13,Month-to-month,Electronic check,11.79,169.75,Mobile,1,Stayed,Not churned,13-24 months,0.0,0.0,169.75
CUST-00377,Male,45-54,30,One year,Bank transfer,12.56,371.84,Premium,0,Stayed,Not churned,25-48 months,0.0,0.0,371.84
CUST-00315,Male,18-24,10,Month-to-month,Electronic check,24.52,246.51,Basic,2,Churned,Price too high,7-12 months,24.52,294.24,246.51
CUST-00443,Female,45-54,20,Month-to-month,Electronic check,21.18,426.44,Premium,0,Stayed,Not churned,13-24 months,0.0,0.0,426.44
CUST-00320,Female,35-44,30,One year,Credit card,7.99,204.7,Basic,1,Stayed,Not churned,25-48 months,0.0,0.0,204.7
CUST-01151,Male,25-34,25,Month-to-month,Electronic check,32.77,821.78,Premium,1,Stayed,Not churned,25-48 months,0.0,0.0,821.78
CUST-00812,Male,55-64,9,Month-to-month,Electronic check,21.62,218.56,Basic,0,Churned,Temporary need ended,7-12 months,21.62,259.44,218.56
CUST-01147,Male,65+,12,Month-to-month,Credit card,18.36,282.96,Premium,1,Churned,Competitor offer,7-12 months,18.36,220.32,282.96
CUST-00425,Female,45-54,49,Two year,Credit card,7.99,391.51,Standard,1,Stayed,Not churned,49+ months,0.0,0.0,391.51
CUST-00554,Male,65+,10,Month-to-month,Credit card,7.99,43.78,Basic,1,Churned,Price too high,7-12 months,7.99,95.88,43.78
CUST-00595,Male,25-34,33,Month-to-month,Credit card,20.97,642.7,Premium,2,Stayed,Not churned,25-48 months,0.0,0.0,642.7
CUST-01253,Female,25-34,7,Month-to-month,Credit card,24.6,185.59,Basic,0,Stayed,Not churned,7-12 months,0.0,0.0,185.59
CUST-00671,Female,45-54,42,Month-to-month,Bank transfer,29.0,1186.06,Standard,0,Churned,Competitor offer,25-48 months,29.0,348.0,1186.06
CUST-00788,Female,35-44,2,Month-to-month,Credit card,12.03,12.03,Premium,1,Churned,Temporary need ended,0-6 months,12.03,144.36,12.03
CUST-01235,Male,65+,4,Month-to-month,Electronic check,21.72,122.07,Standard,3,Stayed,Not churned,0-6 months,0.0,0.0,122.07
CUST-00680,Male,35-44,3,Month-to-month,Mailed check,39.32,120.23,Standard,2,Stayed,Not churned,0-6 months,0.0,0.0,120.23
CUST-00228,Female,65+,15,Month-to-month,Electronic check,20.47,391.97,Mobile,0,Stayed,Not churned,13-24 months,0.0,0.0,391.97
CUST-01320,Female,35-44,36,Month-to-month,Bank transfer,7.99,221.69,Mobile,2,Churned,Competitor offer,25-48 months,7.99,95.88,221.69
CUST-00904,Male,25-34,14,Month-to-month,Credit card,34.7,482.98,Standard,2,Stayed,Not churned,13-24 months,0.0,0.0,482.98
CUST-01000,Female,35-44,8,Month-to-month,Electronic check,7.99,76.4,Standard,1,Stayed,Not churned,7-12 months,0.0,0.0,76.4
CUST-01179,Male,25-34,36,Month-to-month,Electronic check,11.8,384.57,Basic,1,Stayed,Not churned,25-48 months,0.0,0.0,384.57
CUST-00067,Female,45-54,8,Month-to-month,Credit card,26.42,241.5,Standard,1,Stayed,Not churned,7-12 months,0.0,0.0,241.5
CUST-00394,Male,25-34,9,Month-to-month,Credit card,7.99,65.07,Premium,0,Stayed,Not churned,7-12 months,0.0,0.0,65.07
CUST-00580,Female,45-54,19,Month-to-month,Bank transfer,39.99,735.66,Standard,2,Stayed,Not churned,13-24 months,0.0,0.0,735.66
CUST-01010,Female,55-64,9,Month-to-month,Bank transfer,14.0,123.24,Basic,0,Stayed,Not churned,7-12 months,0.0,0.0,123.24
CUST-00212,Male,18-24,55,One year,Bank transfer,10.22,534.75,Basic,1,Stayed,Not churned,49+ months,0.0,0.0,534.75
CUST-01175,Male,55-64,63,Two year,Mailed check,7.99,494.49,Basic,1,Stayed,Not churned,49+ months,0.0,0.0,494.49
CUST-00800,Male,35-44,45,One year,Credit card,33.01,1490.11,Standard,2,Stayed,Not churned,25-48 months,0.0,0.0,1490.11
CUST-00537,Male,25-34,17,Month-to-month,Electronic check,20.26,346.93,Standard,1,Stayed,Not churned,13-24 months,0.0,0.0,346.93
CUST-00850,Male,18-24,35,Month-to-month,Electronic check,7.99,280.79,Basic,0,Churned,Competitor offer,25-48 months,7.99,95.88,280.79
CUST-00949,Male,18-24,8,Month-to-month,Bank transfer,17.09,159.32,Premium,1,Churned,Competitor offer,7-12 months,17.09,205.08,159.32
CUST-00086,Female,25-34,16,One year,Mailed check,33.62,542.74,Standard,0,Stayed,Not churned,13-24 months,0.0,0.0,542.74
CUST-01369,Female,25-34,4,Month-to-month,Electronic check,36.1,156.34,Basic,3,Stayed,Not churned,0-6 months,0.0,0.0,156.34
CUST-00273,Male,55-64,38,One year,Credit card,30.65,1085.49,Basic,1,Stayed,Not churned,25-48 months,0.0,0.0,1085.49
CUST-01133,Female,18-24,32,One year,Credit card,26.89,841.86,Premium,3,Stayed,Not churned,25-48 months,0.0,0.0,841.86
CUST-00866,Male,18-24,4,Month-to-month,Mailed check,34.55,129.7,Standard,0,Stayed,Not churned,0-6 months,0.0,0.0,129.7
CUST-01463,Female,35-44,50,Two year,Bank transfer,39.99,1995.03,Premium,0,Stayed,Not churned,49+ months,0.0,0.0,1995.03
CUST-00631,Male,25-34,27,One year,Bank transfer,21.1,532.4,Standard,0,Stayed,Not churned,25-48 months,0.0,0.0,532.4
CUST-01383,Male,25-34,31,One year,Bank transfer,7.99,187.03,Mobile,0,Stayed,Not churned,25-48 months,0.0,0.0,187.03
CUST-01419,Female,35-44,29,Month-to-month,Credit card,15.99,483.13,Basic,0,Stayed,Not churned,25-48 months,0.0,0.0,483.13
CUST-01281,Male,18-24,14,Month-to-month,Electronic check,39.99,560.01,Standard,2,Churned,Competitor offer,13-24 months,39.99,479.88,560.01
CUST-00274,Male,65+,23,Month-to-month,Electronic check,33.25,774.0,Standard,2,Churned,Price too high,13-24 months,33.25,399.0,774.0
CUST-00758,Male,35-44,12,Month-to-month,Bank transfer,25.23,251.32,Standard,3,Stayed,Not churned,7-12 months,0.0,0.0,251.32
CUST-00363,Female,25-34,19,One year,Credit card,32.21,625.96,Basic,1,Stayed,Not churned,13-24 months,0.0,0.0,625.96
CUST-00623,Female,65+,35,Month-to-month,Credit card,24.61,867.9,Standard,0,Stayed,Not churned,25-48 months,0.0,0.0,867.9
CUST-00003,Male,18-24,33,Month-to-month,Credit card,34.83,1143.87,Premium,0,Stayed,Not churned,25-48 months,0.0,0.0,1143.87
CUST-00007,Female,35-44,26,Two year,Electronic check,8.87,255.23,Standard,0,Stayed,Not churned,25-48 months,0.0,0.0,255.23
CUST-00312,Female,45-54,23,One year,Electronic check,23.32,528.39,Standard,4,Stayed,Not churned,13-24 months,0.0,0.0,528.39
CUST-00678,Female,45-54,7,Month-to-month,Credit card,25.39,145.67,Basic,1,Churned,Competitor offer,7-12 months,25.39,304.68,145.67
CUST-00666,Female,65+,24,Month-to-month,Mailed check,21.32,491.82,Premium,3,Stayed,Not churned,13-24 months,0.0,0.0,491.82
CUST-00959,Female,35-44,12,Month-to-month,Mailed check,25.68,262.64,Premium,2,Stayed,Not churned,7-12 months,0.0,0.0,262.64
CUST-01498,Female,25-34,13,Month-to-month,Electronic check,31.4,400.35,Premium,3,Stayed,Not churned,13-24 months,0.0,0.0,400.35
CUST-00216,Female,65+,1,Month-to-month,Credit card,39.99,39.99,Premium,3,Stayed,Not churned,0-6 months,0.0,0.0,39.99
CUST-01030,Male,65+,7,Month-to-month,Credit card,11.26,103.35,Basic,2,Churned,Competitor offer,7-12 months,11.26,135.12,103.35
CUST-00028,Male,25-34,26,One year,Mailed check,11.15,273.23,Basic,1,Stayed,Not churned,25-48 months,0.0,0.0,273.23
CUST-01095,Female,25-34,15,Month-to-month,Bank transfer,14.55,164.58,Standard,2,Churned,Price too high,13-24 months,14.55,174.6,164.58
CUST-00900,Female,45-54,72,Two year,Electronic check,19.32,1417.55,Standard,0,Stayed,Not churned,49+ months,0.0,0.0,1417.55
CUST-00692,Female,55-64,2,Month-to-month,Electronic check,7.99,7.99,Basic,0,Churned,Temporary need ended,0-6 months,7.99,95.88,7.99
CUST-00639,Female,25-34,15,Month-to-month,Electronic check,15.83,334.14,Basic,1,Churned,Temporary need ended,13-24 months,15.83,189.96,334.14
CUST-00768,Male,45-54,58,Month-to-month,Bank transfer,30.96,1818.65,Basic,0,Churned,Competitor offer,49+ months,30.96,371.52,1818.65
CUST-00846,Female,45-54,39,One year,Bank transfer,8.73,333.94,Basic,1,Stayed,Not churned,25-48 months,0.0,0.0,333.94
CUST-00625,Male,65+,6,Month-to-month,Mailed check,39.99,226.03,Premium,3,Churned,Temporary need ended,0-6 months,39.99,479.88,226.03
CUST-00869,Male,35-44,29,One year,Electronic check,32.54,920.83,Standard,0,Stayed,Not churned,25-48 months,0.0,0.0,920.83
CUST-00257,Male,65+,13,One year,Credit card,7.99,75.13,Standard,0,Stayed,Not churned,13-24 months,0.0,0.0,75.13
CUST-00026,Male,25-34,31,Month-to-month,Bank transfer,11.39,371.8,Basic,2,Stayed,Not churned,25-48 months,0.0,0.0,371.8
CUST-00337,Male,25-34,37,Two year,Bank transfer,24.87,931.99,Basic,1,Churned,Competitor offer,25-48 months,24.87,298.44,931.99
CUST-00573,Female,25-34,42,Two year,Bank transfer,8.12,352.62,Basic,0,Churned,Product dissatisfaction,25-48 months,8.12,97.44,352.62
CUST-00048,Male,35-44,30,Month-to-month,Electronic check,7.99,191.73,Standard,0,Stayed,Not churned,25-48 months,0.0,0.0,191.73
CUST-00107,Female,18-24,5,One year,Electronic check,8.18,31.08,Standard,3,Churned,Competitor offer,0-6 months,8.18,98.16,31.08
CUST-00350,Male,45-54,33,Month-to-month,Credit card,29.7,960.56,Premium,2,Stayed,Not churned,25-48 months,0.0,0.0,960.56
CUST-00056,Male,25-34,38,Two year,Bank transfer,18.45,718.44,Standard,0,Stayed,Not churned,25-48 months,0.0,0.0,718.44
CUST-00827,Female,55-64,35,Month-to-month,Credit card,15.91,518.82,Basic,0,Churned,Competitor offer,25-48 months,15.91,190.92,518.82
CUST-00214,Female,35-44,42,One year,Electronic check,9.6,417.71,Standard,0,Churned,Competitor offer,25-48 months,9.6,115.2,417.71
CUST-00121,Male,35-44,40,Month-to-month,Electronic check,20.42,803.03,Basic,1,Churned,Price too high,25-48 months,20.42,245.04,803.03
CUST-00985,Male,35-44,47,Two year,Electronic check,21.48,1036.2,Premium,0,Stayed,Not churned,25-48 months,0.0,0.0,1036.2
CUST-00073,Female,45-54,6,Month-to-month,Credit card,14.13,118.85,Basic,0,Stayed,Not churned,0-6 months,0.0,0.0,118.85
CUST-00837,Male,35-44,61,Two year,Bank transfer,23.2,1436.93,Standard,2,Stayed,Not churned,49+ months,0.0,0.0,1436.93
CUST-00875,Female,45-54,2,Month-to-month,Bank transfer,29.58,69.09,Premium,2,Churned,Price too high,0-6 months,29.58,354.96,69.09
CUST-00046,Male,35-44,33,One year,Electronic check,39.0,1321.35,Premium,2,Churned,Moved location,25-48 months,39.0,468.0,1321.35
CUST-01346,Female,35-44,19,Month-to-month,Credit card,8.78,190.23,Basic,1,Churned,Competitor offer,13-24 months,8.78,105.36,190.23
CUST-00524,Male,18-24,14,Month-to-month,Electronic check,7.99,145.77,Basic,1,Stayed,Not churned,13-24 months,0.0,0.0,145.77
CUST-00888,Female,45-54,16,One year,Mailed check,12.35,197.6,Standard,0,Stayed,Not churned,13-24 months,0.0,0.0,197.6
CUST-00809,Female,25-34,17,Month-to-month,Electronic check,7.99,132.98,Standard,0,Stayed,Not churned,13-24 months,0.0,0.0,132.98
CUST-00883,Female,55-64,58,Two year,Credit card,22.49,1331.57,Standard,1,Stayed,Not churned,49+ months,0.0,0.0,1331.57
CUST-00813,Female,35-44,27,Month-to-month,Mailed check,10.92,287.59,Basic,1,Churned,Price too high,25-48 months,10.92,131.04,287.59
CUST-00534,Male,65+,39,Month-to-month,Bank transfer,24.6,975.08,Basic,1,Churned,Price too high,25-48 months,24.6,295.2,975.08
CUST-01152,Male,35-44,28,Month-to-month,Electronic check,25.5,678.07,Basic,1,Churned,Price too high,25-48 months,25.5,306.0,678.07
CUST-00604,Female,45-54,29,Month-to-month,Bank transfer,20.41,627.54,Premium,1,Churned,Competitor offer,25-48 months,20.41,244.92,627.54
CUST-00466,Female,35-44,40,One year,Credit card,25.79,1118.19,Basic,0,Stayed,Not churned,25-48 months,0.0,0.0,1118.19
CUST-01162,Female,55-64,11,Month-to-month,Credit card,30.98,392.53,Standard,3,Stayed,Not churned,7-12 months,0.0,0.0,392.53
CUST-01297,Female,18-24,44,Month-to-month,Credit card,7.99,336.99,Basic,2,Stayed,Not churned,25-48 months,0.0,0.0,336.99
CUST-00821,Male,55-64,19,Month-to-month,Credit card,23.98,472.19,Standard,3,Stayed,Not churned,13-24 months,0.0,0.0,472.19
CUST-00968,Female,18-24,14,Month-to-month,Electronic check,15.65,233.31,Standard,0,Stayed,Not churned,13-24 months,0.0,0.0,233.31
CUST-00061,Female,35-44,7,Month-to-month,Electronic check,18.35,160.31,Standard,1,Churned,Price too high,7-12 months,18.35,220.2,160.31
CUST-00906,Male,45-54,7,Month-to-month,Electronic check,24.88,125.84,Basic,1,Churned,Temporary need ended,7-12 months,24.88,298.56,125.84
CUST-00093,Male,25-34,13,Month-to-month,Bank transfer,18.84,246.24,Standard,0,Stayed,Not churned,13-24 months,0.0,0.0,246.24
CUST-00667,Female,45-54,72,Two year,Credit card,38.26,2818.81,Standard,0,Stayed,Not churned,49+ months,0.0,0.0,2818.81
CUST-00721,Male,45-54,18,Month-to-month,Credit card,14.58,297.5,Premium,1,Stayed,Not churned,13-24 months,0.0,0.0,297.5
CUST-00195,Female,35-44,29,Month-to-month,Bank transfer,39.99,1146.26,Premium,1,Churned,Competitor offer,25-48 months,39.99,479.88,1146.26
CUST-00281,Male,18-24,5,Month-to-month,Credit card,39.81,213.8,Premium,0,Stayed,Not churned,0-6 months,0.0,0.0,213.8
CUST-00696,Male,35-44,13,Month-to-month,Electronic check,35.66,368.29,Premium,0,Stayed,Not churned,13-24 months,0.0,0.0,368.29
CUST-00360,Male,45-54,9,One year,Electronic check,26.0,215.17,Premium,1,Churned,Moved location,7-12 months,26.0,312.0,215.17
CUST-00520,Female,45-54,12,Month-to-month,Electronic check,19.59,189.64,Basic,1,Churned,Competitor offer,7-12 months,19.59,235.08,189.64
CUST-01126,Male,65+,28,One year,Electronic check,17.82,463.87,Standard,2,Stayed,Not churned,25-48 months,0.0,0.0,463.87
CUST-00786,Male,25-34,6,Month-to-month,Electronic check,18.95,152.29,Premium,0,Churned,Temporary need ended,0-6 months,18.95,227.4,152.29
CUST-00183,Male,45-54,5,Month-to-month,Mailed check,7.99,60.53,Basic,1,Churned,Price too high,0-6 months,7.99,95.88,60.53
CUST-01120,Female,25-34,41,One year,Credit card,14.82,621.5,Standard,2,Stayed,Not churned,25-48 months,0.0,0.0,621.5
CUST-00111,Female,55-64,58,One year,Bank transfer,7.99,415.07,Mobile,1,Stayed,Not churned,49+ months,0.0,0.0,415.07
CUST-00043,Female,35-44,8,Month-to-month,Credit card,31.52,184.88,Standard,0,Churned,Competitor offer,7-12 months,31.52,378.24,184.88
CUST-01439,Female,65+,14,Two year,Credit card,7.99,100.81,Basic,1,Stayed,Not churned,13-24 months,0.0,0.0,100.81
CUST-00205,Male,35-44,16,One year,Bank transfer,18.74,283.12,Basic,0,Stayed,Not churned,13-24 months,0.0,0.0,283.12
CUST-00840,Male,35-44,22,One year,Credit card,23.04,504.92,Mobile,1,Stayed,Not churned,13-24 months,0.0,0.0,504.92
CUST-00053,Male,55-64,18,Month-to-month,Credit card,18.63,313.24,Standard,1,Stayed,Not churned,13-24 months,0.0,0.0,313.24
