customer_id,gender,age_group,tenure,contract_type,payment_method,monthly_charges,total_charges,internet_service,support_tickets,churn_status,churn_reason
CUST-00884,Female,35-44,24,Month-to-month,Credit card,80.97,2018.02,Fiber optic,2,Stayed,Not churned
CUST-00280,Male,55-64,52,Two year,Credit card,74.69,3877.78,Fiber optic,2,Stayed,Not churned
CUST-00294,Female,45-54,7,One year,Credit card,68.93,474.98,Fiber optic,0,Churned,Competitor offer
CUST-01384,Female,18-24,51,One year,Mailed check,40.51,2089.71,DSL,0,Stayed,Not churned
CUST-00401,Female,35-44,7,Month-to-month,Credit card,54.9,354.52,DSL,3,Stayed,Not churned
CUST-00123,Female,35-44,16,Month-to-month,Credit card,69.23,1106.23,Fiber optic,1,Churned,Price too high
CUST-01208,Female,25-34,23,One year,Credit card,71.0,1634.27,Fiber optic,3,Stayed,Not churned
CUST-00203,Female,25-34,13,Month-to-month,Electronic check,18.99,277.64,None,1,Churned,Competitor offer
CUST-00836,Female,35-44,24,Month-to-month,Mailed check,71.59,1726.51,Fiber optic,1,Stayed,Not churned
CUST-00247,Female,18-24,18,Month-to-month,Credit card,80.38,1462.82,Fiber optic,0,Stayed,Not churned
CUST-01442,Female,45-54,26,Two year,Credit card,53.76,1401.62,Fiber optic,1,Stayed,Not churned
CUST-01428,Male,65+,57,Month-to-month,Electronic check,61.55,3560.04,Fiber optic,1,Stayed,Not churned
CUST-01154,Male,18-24,4,Month-to-month,Bank transfer,45.16,193.7,None,0,Churned,Temporary need ended
CUST-00385,Male,25-34,27,Month-to-month,Credit card,91.83,2407.75,Fiber optic,0,Stayed,Not churned
CUST-01342,Female,45-54,9,Month-to-month,Credit card,67.83,521.43,Fiber optic,1,Churned,Price too high
CUST-00855,Female,45-54,50,One year,Bank transfer,74.89,3756.04,Fiber optic,1,Stayed,Not churned
CUST-00220,Male,25-34,5,One year,Mailed check,49.08,244.98,Fiber optic,1,Stayed,Not churned
CUST-00642,Female,35-44,26,Two year,Credit card,52.09,1325.01,DSL,1,Stayed,Not churned
CUST-00002,Male,35-44,55,Two year,Bank transfer,76.95,4175.72,Fiber optic,3,Stayed,Not churned
CUST-00113,Male,35-44,28,One year,Bank transfer,28.49,783.41,None,0,Stayed,Not churned
CUST-00699,Female,35-44,18,Two year,Bank transfer,34.59,646.86,DSL,2,Stayed,Not churned
CUST-01451,Female,55-64,32,Month-to-month,Credit card,50.23,1626.85,DSL,3,Stayed,Not churned
CUST-00952,Male,65+,63,Two year,Credit card,31.4,2030.14,Fiber optic,2,Stayed,Not churned
CUST-01337,Female,65+,27,One year,Electronic check,59.61,1575.85,Fiber optic,0,Stayed,Not churned
CUST-01292,Female,65+,7,Month-to-month,Electronic check,52.58,357.77,Fiber optic,0,Stayed,Not churned
CUST-01373,Male,55-64,21,Month-to-month,Electronic check,88.3,1900.98,Fiber optic,5,Stayed,Not churned
CUST-00442,Male,35-44,38,Month-to-month,Bank transfer,56.78,2132.42,Fiber optic,0,Stayed,Not churned
CUST-01137,Male,65+,29,One year,Bank transfer,53.57,1563.13,DSL,1,Stayed,Not churned
CUST-01257,Female,35-44,34,Two year,Electronic check,59.85,1987.37,Fiber optic,1,Stayed,Not churned
CUST-00664,Female,55-64,8,Month-to-month,Bank transfer,31.37,287.6,DSL,0,Stayed,Not churned
CUST-01392,Female,45-54,12,One year,Bank transfer,83.42,1051.82,Fiber optic,1,Churned,Competitor offer
CUST-01258,Female,55-64,23,Month-to-month,Bank transfer,63.67,1467.18,Fiber optic,1,Stayed,Not churned
CUST-01351,Male,45-54,35,One year,Credit card,74.31,2570.56,Fiber optic,0,Stayed,Not churned
CUST-00318,Female,45-54,12,Month-to-month,Electronic check,60.94,753.75,DSL,0,Churned,Price too high
CUST-00649,Male,35-44,4,One year,Electronic check,39.79,123.5,DSL,0,Stayed,Not churned
CUST-00710,Male,55-64,52,Two year,Credit card,28.03,1453.64,None,0,Stayed,Not churned
CUST-01283,Male,65+,26,Month-to-month,Bank transfer,47.65,1239.41,Fiber optic,2,Stayed,Not churned
CUST-00973,Male,55-64,27,Month-to-month,Credit card,70.59,1960.8,Fiber optic,4,Stayed,Not churned
CUST-00628,Male,25-34,55,Two year,Credit card,57.44,3107.08,DSL,1,Stayed,Not churned
CUST-00633,Male,35-44,39,Month-to-month,Credit card,52.03,2014.46,DSL,1,Stayed,Not churned
CUST-01307,Male,45-54,43,Month-to-month,Bank transfer,64.58,2777.25,DSL,4,Churned,Poor customer support
CUST-01249,Male,55-64,32,One year,Mailed check,70.79,2212.25,Fiber optic,0,Stayed,Not churned
CUST-01482,Female,25-34,14,Month-to-month,Credit card,89.57,1226.25,Fiber optic,1,Stayed,Not churned
CUST-01255,Male,55-64,27,Month-to-month,Mailed check,99.27,2707.04,Fiber optic,7,Churned,Poor customer support
CUST-01403,Female,18-24,16,Month-to-month,Credit card,26.53,395.89,DSL,1,Stayed,Not churned
CUST-00796,Male,18-24,8,One year,Credit card,64.36,514.64,Fiber optic,0,Stayed,Not churned
CUST-00646,Male,55-64,20,Month-to-month,Electronic check,49.13,975.43,Fiber optic,0,Churned,Temporary need ended
CUST-01013,Male,35-44,21,One year,Electronic check,81.9,1758.77,Fiber optic,3,Stayed,Not churned
CUST-00557,Female,35-44,6,Month-to-month,Bank transfer,95.45,557.51,Fiber optic,3,Churned,Competitor offer
CUST-00682,Female,25-34,9,Month-to-month,Electronic check,62.9,549.83,Fiber optic,0,Stayed,Not churned
CUST-00578,Male,35-44,7,Month-to-month,Credit card,94.96,619.68,Fiber optic,3,Churned,Temporary need ended
CUST-01110,Female,18-24,32,One year,Bank transfer,84.4,2748.38,Fiber optic,1,Stayed,Not churned
CUST-01267,Female,35-44,38,One year,Credit card,61.9,2400.78,Fiber optic,1,Stayed,Not churned
CUST-01184,Male,35-44,19,Month-to-month,Credit card,51.54,1011.62,DSL,1,Stayed,Not churned
CUST-00525,Male,35-44,9,Month-to-month,Mailed check,72.3,661.28,Fiber optic,1,Stayed,Not churned
CUST-01060,Male,35-44,48,Two year,Electronic check,35.84,1725.47,None,0,Stayed,Not churned
CUST-00541,Male,55-64,11,Month-to-month,Electronic check,68.23,792.53,Fiber optic,1,Churned,Price too high
CUST-01195,Female,65+,50,One year,Electronic check,53.08,2656.64,DSL,0,Stayed,Not churned
CUST-00749,Male,45-54,28,Month-to-month,Bank transfer,18.99,514.54,None,1,Stayed,Not churned
CUST-01406,Female,18-24,26,One year,Electronic check,82.67,2119.42,Fiber optic,1,Stayed,Not churned
CUST-00485,Male,25-34,19,One year,Bank transfer,63.16,1233.07,Fiber optic,2,Stayed,Not churned
CUST-00096,Female,35-44,29,One year,Electronic check,18.99,572.17,DSL,1,Stayed,Not churned
CUST-01021,Male,45-54,31,Month-to-month,Electronic check,37.15,1138.05,DSL,1,Stayed,Not churned
CUST-00564,Female,35-44,13,Month-to-month,Credit card,35.95,457.38,DSL,0,Stayed,Not churned
CUST-01265,Female,25-34,17,One year,Electronic check,76.82,1310.7,DSL,0,Stayed,Not churned
CUST-00743,Male,35-44,30,One year,Bank transfer,47.04,1417.43,DSL,0,Stayed,Not churned
CUST-00864,Female,35-44,3,Month-to-month,Electronic check,50.58,174.68,Fiber optic,1,Churned,Price too high
CUST-00892,Male,25-34,13,Month-to-month,Bank transfer,18.99,268.53,None,0,Stayed,Not churned
CUST-01039,Female,45-54,47,One year,Bank transfer,49.15,2326.97,DSL,2,Stayed,Not churned
CUST-00207,Female,45-54,45,Two year,Electronic check,81.11,3582.26,Fiber optic,4,Churned,Technical issues
CUST-00393,Female,55-64,34,Two year,Bank transfer,55.43,1910.81,DSL,0,Churned,Competitor offer
CUST-00795,Female,18-24,7,Month-to-month,Electronic check,64.86,449.51,Fiber optic,3,Stayed,Not churned
CUST-00871,Female,45-54,11,Month-to-month,Bank transfer,29.05,381.76,DSL,1,Churned,Competitor offer
CUST-00398,Female,25-34,44,Two year,Credit card,91.53,4054.71,Fiber optic,3,Stayed,Not churned
CUST-00767,Male,45-54,5,One year,Credit card,18.99,111.24,None,0,Stayed,Not churned
CUST-01396,Male,55-64,38,Two year,Credit card,54.85,2118.27,Fiber optic,1,Churned,Moved location
CUST-01242,Male,25-34,18,Month-to-month,Bank transfer,44.81,752.21,None,3,Stayed,Not churned
CUST-01029,Female,18-24,37,One year,Bank transfer,61.09,2266.3,Fiber optic,1,Stayed,Not churned
CUST-00643,Female,45-54,26,Month-to-month,Bank transfer,56.02,1506.47,DSL,1,Churned,Price too high
CUST-00613,Male,25-34,40,Month-to-month,Bank transfer,97.77,3861.59,Fiber optic,2,Churned,Competitor offer
CUST-00961,Female,65+,29,One year,Electronic check,46.78,1352.51,DSL,0,Churned,Moved location
CUST-00726,Male,35-44,25,Two year,Credit card,65.18,1643.02,Fiber optic,3,Churned,Product dissatisfaction
CUST-00684,Male,25-34,16,Month-to-month,Mailed check,77.31,1256.77,Fiber optic,4,Churned,Poor customer support
CUST-00099,Female,18-24,24,Month-to-month,Bank transfer,79.67,1884.75,Fiber optic,1,Stayed,Not churned
CUST-00805,Female,55-64,20,Month-to-month,Bank transfer,72.58,1485.97,Fiber optic,0,Stayed,Not churned
CUST-00407,Female,65+,24,Two year,Mailed check,41.12,998.51,Fiber optic,0,Stayed,Not churned
CUST-00503,Female,55-64,16,Two year,Electronic check,55.99,913.84,Fiber optic,1,Stayed,Not churned
CUST-01072,Female,55-64,34,One year,Credit card,47.54,1663.59,Fiber optic,0,Churned,Moved location
CUST-01057,Male,35-44,53,Two year,Credit card,38.4,2023.73,DSL,0,Stayed,Not churned
CUST-00930,Female,55-64,17,Month-to-month,Electronic check,34.19,622.39,DSL,1,Stayed,Not churned
CUST-00780,Male,18-24,42,Two year,Bank transfer,55.55,2341.02,Fiber optic,3,Stayed,Not churned
CUST-00201,Male,65+,40,One year,Credit card,41.28,1709.9,DSL,1,Stayed,Not churned
CUST-00135,Male,55-64,32,Month-to-month,Credit card,73.03,2364.95,Fiber optic,2,Churned,Competitor offer
CUST-01052,Male,25-34,37,One year,Bank transfer,59.5,2169.91,DSL,1,Stayed,Not churned
CUST-00041,Female,45-54,11,Month-to-month,Credit card,60.7,683.4,DSL,0,Churned,Price too high
CUST-01018,Male,35-44,33,Two year,Electronic check,64.31,2109.69,Fiber optic,1,Stayed,Not churned
CUST-00231,Male,25-34,14,Month-to-month,Credit card,65.08,948.66,DSL,1,Stayed,Not churned
CUST-00379,Male,25-34,32,Month-to-month,Bank transfer,18.99,652.45,None,2,Stayed,Not churned
CUST-00289,Female,18-24,33,Two year,Bank transfer,21.21,627.56,None,0,Stayed,Not churned
CUST-00419,Male,35-44,14,Month-to-month,Electronic check,46.79,713.17,DSL,0,Stayed,Not churned
CUST-00392,Female,35-44,17,Two year,Credit card,58.39,947.62,Fiber optic,0,Stayed,Not churned
CUST-00593,Female,25-34,31,One year,Electronic check,51.09,1629.12,Fiber optic,2,Churned,Product dissatisfaction
CUST-01163,Female,25-34,44,One year,Electronic check,56.49,2503.93,DSL,0,Stayed,Not churned
CUST-01087,Male,18-24,22,Month-to-month,Bank transfer,36.58,763.91,DSL,0,Stayed,Not churned
CUST-00648,Male,35-44,11,Month-to-month,Electronic check,19.32,196.45,None,0,Stayed,Not churned
CUST-01153,Male,35-44,16,One year,Credit card,18.99,203.76,None,1,Stayed,Not churned
CUST-01368,Male,45-54,15,Month-to-month,Credit card,54.13,814.35,DSL,1,Stayed,Not churned
CUST-00521,Male,65+,11,Month-to-month,Electronic check,71.8,785.78,Fiber optic,1,Stayed,Not churned
CUST-00065,Female,55-64,37,One year,Credit card,86.39,3185.4,Fiber optic,4,Churned,Poor customer support
CUST-00015,Female,25-34,34,One year,Bank transfer,54.96,1818.4,Fiber optic,1,Stayed,Not churned
CUST-01181,Male,25-34,34,Month-to-month,Credit card,81.65,2779.98,Fiber optic,3,Stayed,Not churned
CUST-01065,Female,35-44,72,Two year,Mailed check,56.8,4076.96,Fiber optic,1,Stayed,Not churned
CUST-00493,Female,45-54,41,Two year,Bank transfer,61.37,2534.75,Fiber optic,0,Stayed,Not churned
CUST-00380,Female,35-44,9,One year,Electronic check,23.68,237.0,None,1,Stayed,Not churned
CUST-00188,Male,35-44,36,Month-to-month,Credit card,91.32,3332.69,Fiber optic,4,Churned,Poor customer support
CUST-00764,Male,35-44,7,Month-to-month,Credit card,58.43,357.84,Fiber optic,0,Stayed,Not churned
CUST-00217,Female,18-24,27,Month-to-month,Bank transfer,95.31,2521.6,Fiber optic,2,Stayed,Not churned
CUST-00792,Male,25-34,34,Month-to-month,Credit card,71.06,2362.9,Fiber optic,2,Churned,Temporary need ended
CUST-01077,Female,65+,9,Month-to-month,Electronic check,51.8,429.15,DSL,0,Stayed,Not churned
CUST-00879,Female,35-44,49,One year,Electronic check,46.21,2304.99,DSL,3,Stayed,Not churned
CUST-00338,Male,35-44,29,One year,Bank transfer,63.09,1868.84,Fiber optic,0,Churned,Competitor offer
CUST-00720,Male,25-34,15,Month-to-month,Credit card,81.09,1210.88,Fiber optic,3,Stayed,Not churned
CUST-00296,Male,18-24,9,Month-to-month,Credit card,35.52,371.94,None,0,Churned,Competitor offer
CUST-01017,Female,18-24,45,Two year,Electronic check,66.58,3019.39,Fiber optic,2,Churned,Moved location
CUST-01276,Female,35-44,23,One year,Bank transfer,25.02,605.73,None,1,Stayed,Not churned
CUST-00456,Female,55-64,11,Month-to-month,Electronic check,86.63,980.72,Fiber optic,2,Churned,Competitor offer
CUST-01492,Female,55-64,29,One year,Bank transfer,60.88,1715.2,Fiber optic,1,Stayed,Not churned
CUST-00816,Male,25-34,27,One year,Bank transfer,65.06,1754.87,Fiber optic,0,Stayed,Not churned
CUST-00270,Female,35-44,42,One year,Bank transfer,42.16,1814.85,DSL,0,Stayed,Not churned
CUST-00996,Female,35-44,10,Month-to-month,Bank transfer,18.99,238.37,DSL,0,Churned,Price too high
CUST-00202,Female,35-44,14,Month-to-month,Credit card,106.68,1485.82,Fiber optic,1,Churned,Price too high
CUST-00162,Male,35-44,44,Month-to-month,Bank transfer,74.37,3250.64,Fiber optic,0,Stayed,Not churned
CUST-00730,Female,25-34,38,One year,Bank transfer,31.89,1197.67,DSL,0,Stayed,Not churned
CUST-00402,Male,18-24,10,Month-to-month,Bank transfer,37.86,441.87,None,0,Stayed,Not churned
CUST-00703,Female,35-44,18,Month-to-month,Electronic check,72.78,1273.95,Fiber optic,1,Stayed,Not churned
CUST-01130,Female,35-44,19,Month-to-month,Credit card,44.58,869.63,None,2,Stayed,Not churned
CUST-00566,Male,45-54,21,One year,Credit card,61.4,1261.49,Fiber optic,1,Stayed,Not churned
CUST-01414,Female,65+,34,One year,Bank transfer,59.05,2018.87,DSL,2,Churned,Competitor offer
CUST-01022,Female,25-34,16,Month-to-month,Bank transfer,48.07,727.29,DSL,2,Stayed,Not churned
CUST-01026,Female,25-34,59,Two year,Credit card,32.21,1938.5,DSL,0,Stayed,Not churned
CUST-01412,Female,18-24,15,Month-to-month,Mailed check,59.98,872.03,Fiber optic,0,Churned,Competitor offer
CUST-01105,Male,18-24,27,Month-to-month,Credit card,68.2,1840.4,Fiber optic,1,Stayed,Not churned
CUST-00206,Female,25-34,32,Two year,Bank transfer,28.25,887.28,None,0,Stayed,Not churned
CUST-00035,Male,35-44,22,Month-to-month,Bank transfer,47.87,1046.03,DSL,0,Stayed,Not churned
CUST-00776,Female,45-54,15,Two year,Credit card,59.95,914.93,Fiber optic,3,Stayed,Not churned
CUST-00509,Male,18-24,67,Two year,Credit card,41.82,2830.86,DSL,1,Stayed,Not churned
CUST-01452,Male,45-54,16,One year,Credit card,59.72,963.35,Fiber optic,0,Churned,Competitor offer
CUST-01496,Male,55-64,10,One year,Electronic check,70.13,727.21,Fiber optic,1,Churned,Product dissatisfaction
CUST-01391,Female,35-44,45,Month-to-month,Electronic check,41.82,1861.48,DSL,0,Stayed,Not churned
CUST-00092,Male,65+,9,Two year,Credit card,47.03,405.08,DSL,1,Stayed,Not churned
CUST-01364,Male,35-44,45,Month-to-month,Bank transfer,56.09,2484.17,DSL,2,Stayed,Not churned
CUST-00898,Male,18-24,41,Two year,Bank transfer,81.13,3374.96,Fiber optic,3,Stayed,Not churned
CUST-00565,Female,18-24,6,Month-to-month,Electronic check,57.77,295.6,Fiber optic,2,Stayed,Not churned
CUST-01370,Female,35-44,22,Month-to-month,Bank transfer,53.01,1197.42,None,0,Churned,Temporary need ended
CUST-00777,Female,45-54,38,Two year,Credit card,29.69,1112.11,DSL,2,Stayed,Not churned
CUST-00242,Male,45-54,6,Month-to-month,Credit card,82.16,466.37,Fiber optic,2,Stayed,Not churned
CUST-00014,Female,18-24,25,Month-to-month,Electronic check,40.02,1018.66,DSL,2,Stayed,Not churned
CUST-00316,Male,65+,41,One year,Mailed check,35.17,1474.71,None,0,Stayed,Not churned
CUST-00601,Female,55-64,22,Month-to-month,Bank transfer,33.69,720.29,DSL,2,Stayed,Not churned
CUST-00388,Female,25-34,42,One year,Electronic check,56.46,2427.88,DSL,2,Stayed,Not churned
CUST-01298,Female,45-54,54,Month-to-month,Mailed check,56.53,3045.53,DSL,0,Stayed,Not churned
CUST-00167,Female,25-34,46,Two year,Credit card,67.77,3088.06,Fiber optic,0,Stayed,Not churned
CUST-00841,Female,45-54,7,Month-to-month,Electronic check,20.97,120.86,None,1,Churned,Competitor offer
CUST-00021,Male,18-24,8,Month-to-month,Electronic check,75.84,635.43,Fiber optic,0,Stayed,Not churned
CUST-00647,Male,35-44,25,Month-to-month,Electronic check,31.51,813.31,None,0,Churned,Competitor offer
CUST-01155,Male,45-54,12,Month-to-month,Credit card,78.59,976.86,Fiber optic,2,Stayed,Not churned
CUST-00832,Female,18-24,66,Two year,,50.94,3352.36,Fiber optic,2,Stayed,Not churned
CUST-01268,Female,25-34,9,Month-to-month,Credit card,63.62,613.29,Fiber optic,0,Stayed,Not churned
CUST-00563,Female,55-64,28,Month-to-month,Bank transfer,54.12,1580.61,Fiber optic,2,Stayed,Not churned
CUST-01481,Male,35-44,37,Month-to-month,Electronic check,86.19,3162.85,Fiber optic,2,Stayed,Not churned
CUST-00687,Male,55-64,40,Two year,Electronic check,62.45,,Fiber optic,1,Stayed,Not churned
CUST-00958,Female,45-54,11,Month-to-month,Bank transfer,36.39,382.78,DSL,2,Churned,Temporary need ended
CUST-00190,Female,45-54,23,One year,Mailed check,72.82,1627.12,Fiber optic,2,Churned,Competitor offer
CUST-00976,Female,55-64,48,Two year,Bank transfer,99.15,4758.42,Fiber optic,1,Stayed,Not churned
CUST-00700,Female,35-44,10,Month-to-month,Credit card,59.97,594.44,Fiber optic,1,Stayed,Not churned
CUST-00511,Male,18-24,16,Month-to-month,Credit card,79.68,1239.03,Fiber optic,2,Stayed,Not churned
CUST-01083,Female,35-44,23,One year,Electronic check,79.75,1839.37,Fiber optic,3,Stayed,Not churned
CUST-00475,Male,25-34,55,Two year,Credit card,42.23,2306.72,DSL,3,Stayed,Not churned
CUST-00857,Female,55-64,17,Month-to-month,Credit card,36.23,625.17,DSL,2,Churned,Competitor offer
CUST-00748,Male,55-64,14,Month-to-month,Electronic check,67.0,974.92,Fiber optic,0,Stayed,Not churned
CUST-00253,Male,18-24,3,One year,Electronic check,58.62,157.75,Fiber optic,1,Stayed,Not churned
CUST-00022,Female,55-64,26,Month-to-month,Bank transfer,48.65,1336.76,DSL,1,Stayed,Not churned
CUST-01338,Male,18-24,33,Two year,Bank transfer,53.73,1848.35,Fiber optic,2,Stayed,Not churned
CUST-00460,Female,45-54,44,One year,Electronic check,84.28,3671.33,Fiber optic,4,Stayed,Not churned
CUST-01185,Female,35-44,2,Month-to-month,Credit card,79.79,205.11,Fiber optic,1,Churned,Price too high
CUST-00277,Male,45-54,26,Two year,Credit card,79.12,2036.69,Fiber optic,1,Stayed,Not churned
CUST-00956,Female,25-34,46,Two year,Credit card,78.65,3630.89,Fiber optic,3,Stayed,Not churned
CUST-01216,Female,25-34,36,Two year,Credit card,53.9,1964.29,DSL,0,Stayed,Not churned
CUST-00386,Male,35-44,19,Two year,Electronic check,54.6,1022.26,DSL,2,Stayed,Not churned
CUST-00806,Male,35-44,49,Two year,Bank transfer,45.41,2235.24,DSL,1,Stayed,Not churned
CUST-01438,Male,35-44,34,One year,Credit card,81.64,2814.51,Fiber optic,1,Stayed,Not churned
CUST-00344,Female,45-54,6,Month-to-month,Credit card,61.67,344.51,DSL,3,Stayed,Not churned
CUST-00770,Male,35-44,38,Month-to-month,Credit card,63.89,2383.47,Fiber optic,2,Stayed,Not churned
CUST-01333,Female,25-34,12,Month-to-month,Electronic check,37.88,506.54,None,0,Churned,Competitor offer
CUST-00131,Female,45-54,37,Two year,,61.22,2274.52,Fiber optic,2,Stayed,Not churned
CUST-00872,Female,55-64,8,Month-to-month,Bank transfer,72.55,607.8,Fiber optic,1,Churned,Price too high
CUST-01124,Male,55-64,67,Two year,Electronic check,43.78,2994.31,None,0,Stayed,Not churned
CUST-01397,Female,35-44,4,Month-to-month,Mailed check,61.88,253.16,Fiber optic,0,Churned,Price too high
CUST-00088,Male,35-44,9,Month-to-month,Credit card,80.12,699.08,Fiber optic,1,Stayed,Not churned
CUST-01483,Male,45-54,38,One year,Mailed check,67.1,2567.41,Fiber optic,2,Stayed,Not churned
CUST-00331,Female,65+,24,One year,Electronic check,78.27,1905.89,Fiber optic,3,Stayed,Not churned
CUST-01239,Male,65+,64,One year,Credit card,29.1,1866.65,DSL,1,Stayed,Not churned
CUST-00467,Female,25-34,10,Month-to-month,Mailed check,56.46,533.77,DSL,2,Stayed,Not churned
CUST-00122,Male,18-24,10,Month-to-month,Electronic check,64.85,625.0,Fiber optic,1,Churned,Price too high
CUST-01045,Male,18-24,13,Month-to-month,Electronic check,26.82,330.23,None,5,Churned,Technical issues
CUST-01096,Female,45-54,14,Month-to-month,Bank transfer,47.7,661.76,DSL,0,Churned,Price too high
CUST-01131,Male,45-54,13,Month-to-month,Electronic check,77.83,947.86,Fiber optic,1,Churned,Competitor offer
CUST-01295,Male,35-44,48,Month-to-month,Bank transfer,65.75,3194.44,Fiber optic,1,Stayed,Not churned
CUST-00861,Male,18-24,36,Two year,Bank transfer,50.27,1823.81,Fiber optic,1,Stayed,Not churned
CUST-01460,Male,55-64,18,One year,Electronic check,69.9,1236.25,Fiber optic,0,Churned,Competitor offer
CUST-01127,Female,18-24,26,One year,Bank transfer,84.15,2137.74,Fiber optic,3,Stayed,Not churned
